Chunk ID,Section ID,Page From,Page To,Content,Document PDF,similarity_pct
9a77e187-ce24-468b-98ac-589892bfbe7b,,45,45,"60. Primary Insured: Primary Insured means the person named in the Certificate of Insurance who is employed by or is a member of Your organization. 61. Private Room means a single occupancy accommodation in a private Hospital. 62. Policy means the statements in the proposal form/personal statement, these terms and conditions, Certificates of Insurance issued to the Insured Persons, group proposal form and the Schedule including any Annexures and endorsements, as amended from time to time which form part of the Policy contract and shall be read together. 63. Policy Anniversary Date means the day of the calendar year on which the Coverage Period under the current Policy commenced. 64. Policy Period means the period between the Commencement Date and the expiry date of the Policy as specified in the Schedule or the date of cancellation of this Policy, whichever is earlier. 65. Policy Year means a period of 12 consecutive months within the Coverage Period commencing from the Policy Anniversary Date. 66. Pre-Existing Disease: Pre-Existing Disease means any condition, ailment, injury or disease: a. That is/are diagnosed by a physician within 48 months prior to the effective date of the policy issued by the insurer or b. For which medical advice or treatment was recommended by, or received from, a physician within 48 months prior to the effective date of the policy or its reinstatement. c. A condition for which any symptoms and or signs if presented and have resulted within three months of the issuance of the policy in a diagnostic illness or medical condition.
67. Portability means the right accorded to an individual health insurance policyholder (including family cover) to transfer the credit gained for Pre-Existing Diseases and time bound exclusions if the policyholder chooses to switch from one insurer to another insurer or from one plan to another plan of the same insurer. 68. Pre-Hospitalization Medical Expenses means medical expenses incurred during pre-defined number of days preceding the Hospitalization of the Insured Person, provided that: • Such Medical Expenses are incurred for the same condition for which the Insured Person’s Hospitalization was required, and • The in-patient hospitalization claim for such Hospitalization is admissible by the Insurance Company. 69. Post-Hospitalization Medical Expenses means medical expenses incurred during pre-defined number of days immediately after the insured person is discharged from the hospital provided that: • Such Medical Expenses are for the same condition for which the insured person’s Hospitalization was required, and • The inpatient hospitalization claim for such hospitalization is admissible by the insurance company. 70. Qualified Nurse means a person who holds a valid registration from the Nursing Council of India or the Nursing Council of any state in India. 71. Reasonable and Customary Charges means the charges for services or supplies, which are the standard charges for the specific provider and consistent with the prevailing charges in the geographical area for identical or similar services, taking into account the nature of the illness / injury involved. 72. Risk Commencement Date: Risk Commencement Date means the date specified in the Schedule on which the Coverage Period and Our coverage under the Policy in respect of the Insured Person commences.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,31.073920790786847
3231f6fe-791e-4b48-a8bd-eb156dbb77bb,,46,46,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 46 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.338012377978842
de9c0db9-066b-41fd-97f3-3b752a9fc0e9,,46,46,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 46 of 64
73. Room Category means the type of room accommodation and associated boarding expenses at a Hospital and may be in the nature of a Deluxe AC room, Private/Single AC room, Twin sharing AC room, Non-AC sharing room, or a general ward in a Hospital etc. 74. Room Rent means the amount charged by a Hospital towards Room and Boarding expenses and shall include the associated medical expenses. 75. Renewal means the terms on which the contract of insurance can be renewed on mutual consent with a provision of grace period for treating the renewal continuous for the purpose of gaining credit for pre-existing diseases, time-bound exclusions and for all waiting periods. 76. Schedule means the schedule attached to and forming part of this Policy mentioning the details of the Insured Persons, the Sum Insured, the Policy Period, special conditions, and the limits to which Benefits under the Policy are subject to, and as may be amended from time by way of endorsements made to or on it, and where more than one, then the latest in time. 77. Spouse means the Employee’s legal husband or wife, who is proposed to be covered under the Policy. 78. Specialist Medical Practitioner is a Medical Practitioner who: • Has received advanced specialist training; • Practices a particular branch of medicine or Surgery; • Is or has been appointed as a consultant in a Hospital or is or has been appointed to a position in a Hospital which is deemed by Us or the Medical Council of any State or Medical Council of India or Council for Indian Medicine or for Homeopathy set up by the Government of India or a State Government as being of equivalent status. It is clarified that a physiotherapist who is registered or licensed as such under the laws of the country, state or other regulated area in which the Treatment is provided is only a Specialist Medical Practitioner for the purpose of physiotherapy as described in the list of Benefits. 79. Subrogation shall mean the right of the insurer to assume the rights of the insured person to recover expenses paid out under the Policy that may be recovered from any other source. 80. Sum Insured means, subject to the terms, conditions and exclusions of this Policy, the amount specified in the Schedule against a Benefit, or set of Benefits, that represents Our maximum, total liability for any or all claims arising under this Policy for the respective Benefit(s) in respect of an Insured Person or all Insured Persons constituting the Floater Unit, if applicable, and is as specified in the Policy Schedule and/or Certificate of Insurance against the particular Benefit(s). 81. Surgical Appliance and/or Medical Appliance means: • An artificial limb, prosthesis or device which is required for the purpose of or in connection with a Surgery; • An artificial device or prosthesis which is a necessary part of the Treatment immediately following Surgery for as long as such device or prosthesis is required by medical necessity. • A prosthesis or appliance which is medically necessary and is part of the recuperation process for a reasonably short period of time. 82. Sub Limit means the limitation on the amount of coverage available to cover a specific type of claim. A Sub limit is part of, rather than an addition to, the limit that would otherwise apply to the admissible claim amount. 83. Surgery or Surgical Procedure means manual and / or operative procedure (s) required for treatment of an illness or injury, correction of deformities and defects, diagnosis and cure of",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,29.83268081144581
603775e8-a3f3-468c-afd3-8c8cf3917f2f,,47,47,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 47 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.52106037610444
7240d48b-daa1-47c5-9313-ad779a731790,,47,47,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 47 of 64
diseases, relief from suffering and prolongation of life, performed in a hospital or day care centre by a medical practitioner. 84. TPA means any person who is licensed under the IRDAI (Third Party Administrators – Health Services) Regulations 2016 (as may be amended, replaced or modified by the IRDAI) and is engaged for a fee or remuneration by Us for the purposes of providing health services. The list and details of TPA are set out on Our website. 85. Treatment means any relevant treatment controlled or administered by a Medical Practitioner to cure or substantially relieve an Illness or an Injury. 86. Unproven/Experimental Treatment means the treatment, including drug experimental therapy, which is not based on established medical practice in India, is treatment experimental or unproven. 87. Valuables: Valuables means and includes photographic, audio, video, computer and any other electronic and electrical equipment, cellular phones, data, business goods, telecommunications and electrical equipment, motor vehicles and any accessories, telescopes, lenses, binoculars, antiques, art, watches, jewellery and gems, furs and articles made of precious stones and metals. 88. Waiting Period means a time bound exclusion period related to condition(s) specified in the Schedule or Policy which shall be served before a claim related to such condition(s) becomes admissible. 89. We/Our/Ours/Us means the Acko General Insurance Company Limited. 90. You/Your/Yours/Yourself/Policyholder means the person named in the Schedule who has concluded this Policy with Us. Definitions of Critical Illnesses: 1. Cancer of Specified Severity: A malignant tumor characterized by the uncontrolled growth and spread of malignant cells with invasion and destruction of normal tissues. This diagnosis must be supported by histological evidence of malignancy. The term cancer includes leukemia, lymphoma and sarcoma. The following are excluded: • All tumors which are histologically described as carcinoma in situ, benign, pre- malignant, borderline malignant, low malignant potential, neoplasm of unknown behavior, or non-invasive, including but not limited to: Carcinoma in situ of breasts, Cervical dysplasia CIN-1, CIN - 2 and CIN-3. • Any non-melanoma skin carcinoma unless there is evidence of metastases to lymph nodes or beyond; • Malignant melanoma that has not caused invasion beyond the epidermis; • All tumors of the prostate unless histologically classified as having a Gleason score greater than 6 or having progressed to at least clinical TNM classification T2N0M0 • All Thyroid cancers histologically classified as T1N0M0 (TNM Classification) or below; • Chronic lymphocytic leukaemia less than RAI stage 3 • Non-invasive papillary cancer of the bladder histologically described as TaN0M0 or of a lesser classification, • All Gastro-Intestinal Stromal Tumors histologically classified as T1N0M0 (TNM Classification) or below and with mitotic count of less than or equal to 5/50 HPFs; • All tumors in the presence of HIV infection. 2. Myocardial Infarction (First Heart Attack of specific severity):",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,24.651801544642638
ae93b88c-6640-49ca-a8a2-16566e422cb4,,48,48,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 48 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.451890257113625
e03004c0-f5a2-46a5-8fde-dd0490356e82,,48,48,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 48 of 64
The first occurrence of heart attack or myocardial infarction, which means the death of a portion of the heart muscle as a result of inadequate blood supply to the relevant area. The diagnosis for Myocardial Infarction should be evidenced by all of the following criteria: • A history of typical clinical symptoms consistent with the diagnosis of acute myocardial infarction (For e.g. typical chest pain) • New characteristic electrocardiogram changes • Elevation of infarction specific enzymes, Troponins or other specific biochemical markers. The following are excluded: • Other acute Coronary Syndromes • Any type of angina pectoris • A rise in cardiac biomarkers or Troponin T or I in absence of overt ischemic heart disease OR following an intra-arterial cardiac procedure. 3. Open Chest CABG The actual undergoing of heart surgery to correct blockage or narrowing in one or more coronary artery(s), by coronary artery bypass grafting done via a sternotomy (cutting through the breast bone) or minimally invasive keyhole coronary artery bypass procedures. The diagnosis must be supported by a coronary angiography and the realization of surgery has to be confirmed by a cardiologist. The following are excluded: Angioplasty and/or any other intra-arterial procedures 4. Open Heart Replacement or Repair of Heart Valves The actual undergoing of open-heart valve surgery is to replace or repair one or more heart valves, as a consequence of defects in, abnormalities of, or disease-affected cardiac valve(s). The diagnosis of the valve abnormality must be supported by an echocardiography and the realization of surgery has to be confirmed by a specialist medical practitioner. Catheter based techniques including but not limited to, balloon valvotomy/valvuloplasty are excluded. 5. Coma of specified severity A state of unconsciousness with no reaction or response to external stimuli or internal needs. This diagnosis must be supported by evidence of all of the following: • no response to external stimuli continuously for at least 96 hours; • life support measures are necessary to sustain life; and • Permanent neurological deficit which must be assessed at least 30 days after the onset of the coma. The condition has to be confirmed by a specialist medical practitioner. Coma resulting directly from alcohol or drug abuse is excluded. 6. Kidney failure requiring regular dialysis End stage renal disease presenting as chronic irreversible failure of both kidneys to function, as a result of which either regular renal dialysis (haemodialysis or peritoneal dialysis) is instituted or renal transplantation is carried out. Diagnosis has to be confirmed by a specialist medical practitioner.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,18.89385879039778
e4dff461-cda2-4295-86f4-4e2ef9116bec,,49,49,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 49 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.50888273172875
24ba24a5-38da-458e-9fbf-2a688d3f687d,,49,49,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 49 of 64
7. Stroke resulting in permanent symptoms Any cerebrovascular incident producing permanent neurological sequelae. This includes infarction of brain tissue, thrombosis in an intracranial vessel, haemorrhage and embolisation from an extracranial source. Diagnosis has to be confirmed by a specialist medical practitioner and evidenced by typical clinical symptoms as well as typical findings in CT Scan or MRI of the brain. Evidence of permanent neurological deficit lasting for at least 3 months has to be produced. The following are excluded: • Transient ischemic attacks (TIA) • Traumatic injury of the brain • Vascular disease affecting only the eye or optic nerve or vestibular functions. 8. Major organ/bone marrow transplant The actual undergoing of a transplant of: • One of the following human organs: heart, lung, liver, kidney, pancreas, that resulted from irreversible end-stage failure of the relevant organ, or • Human bone marrow using haematopoietic stem cells. The undergoing of a transplant has to be confirmed by a specialist medical practitioner. The following are excluded: • Other stem-cell transplants • Where only islets of langerhans are transplanted 9. Permanent Paralysis of Limbs Total and irreversible loss of use of two or more limbs as a result of injury or disease of the brain or spinal cord. A specialist medical practitioner must be of the opinion that the paralysis will be permanent with no hope of recovery and must be present for more than 3 months. 10. Motor neuron disease with permanent symptoms Motor neuron disease diagnosed by a specialist medical practitioner as spinal muscular atrophy, progressive bulbar palsy, amyotrophic lateral sclerosis or primary lateral sclerosis. There must be progressive degeneration of corticospinal tracts and anterior horn cells or bulbar efferent neurons. There must be current significant and permanent functional neurological impairment with objective evidence of motor dysfunction that has persisted for a continuous period of at least 3 months. 11. Multiple Sclerosis with persisting symptoms The unequivocal diagnosis of Definite Multiple Sclerosis confirmed and evidenced by all of the following: • investigations including typical MRI findings which unequivocally confirm the diagnosis to be multiple sclerosis and • there must be current clinical impairment of motor or sensory function, which must have persisted for a continuous period of at least 6 months. Other causes of neurological damage such as SLE and HIV are excluded. 12. Angioplasty",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,23.687774021162532
80055276-bed7-418a-814c-a3597ecc42c1,,50,50,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 50 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.330767651246084
b9e426a3-caff-4358-aa7f-3da456ab78a2,,50,50,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 50 of 64
Coronary Angioplasty is defined as percutaneous coronary intervention by way of balloon angioplasty with or without stenting for treatment of the narrowing or blockage of minimum 50 % of one or more major coronary arteries. The intervention must be determined to be medically necessary by a cardiologist and supported by a coronary angiogram (CAG). Coronary arteries herein refer to left main stem, left anterior descending, circumflex and right coronary artery. Diagnostic angiography or investigation procedures without angioplasty/stent insertion are excluded. 13. Benign Brain Tumor Benign brain tumor is defined as a life threatening, non-cancerous tumor in the brain, cranial nerves or meninges within the skull. The presence of the underlying tumor must be confirmed by imaging studies such as CT scan or MRI. This brain tumor must result in at least one of the following and must be confirmed by the relevant medical specialist. • Permanent Neurological deficit with persisting clinical symptoms for a continuous period of at least 90 consecutive days or • Undergone surgical resection or radiation therapy to treat the brain tumor. The following conditions are excluded: Cysts, Granulomas, malformations in the arteries or veins of the brain, hematomas, abscesses, pituitary tumors, tumors of skull bones and tumors of the spinal cord. 14. Blindness Total, permanent and irreversible loss of all vision in both eyes as a result of illness or accident. The Blindness is evidenced by: i. corrected visual acuity being 3/60 or less in both eyes or; ii. the field of vision being less than 10 degrees in both eyes.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.768924857515827
7aa4b328-e418-4a03-8d29-fb8ee82e28af,,50,50,"Coronary Angioplasty is defined as percutaneous coronary intervention by way of balloon angioplasty with or without stenting for treatment of the narrowing or blockage of minimum 50 % of one or more major coronary arteries. The intervention must be determined to be medically necessary by a cardiologist and supported by a coronary angiogram (CAG). Coronary arteries herein refer to left main stem, left anterior descending, circumflex and right coronary artery. Diagnostic angiography or investigation procedures without angioplasty/stent insertion are excluded. 13. Benign Brain Tumor Benign brain tumor is defined as a life threatening, non-cancerous tumor in the brain, cranial nerves or meninges within the skull. The presence of the underlying tumor must be confirmed by imaging studies such as CT scan or MRI. This brain tumor must result in at least one of the following and must be confirmed by the relevant medical specialist. • Permanent Neurological deficit with persisting clinical symptoms for a continuous period of at least 90 consecutive days or • Undergone surgical resection or radiation therapy to treat the brain tumor. The following conditions are excluded: Cysts, Granulomas, malformations in the arteries or veins of the brain, hematomas, abscesses, pituitary tumors, tumors of skull bones and tumors of the spinal cord. 14. Blindness Total, permanent and irreversible loss of all vision in both eyes as a result of illness or accident. The Blindness is evidenced by: i. corrected visual acuity being 3/60 or less in both eyes or; ii. the field of vision being less than 10 degrees in both eyes.
The diagnosis of blindness must be confirmed and must not be correctable by aids or surgical procedure. 15. Deafness Total and irreversible loss of hearing in both ears as a result of illness or accident. This diagnosis must be supported by pure tone audiogram test and certified by an Ear, Nose and Throat (ENT) specialist. Total means “the loss of hearing to the extent that the loss is greater than 90 decibels across all frequencies of hearing” in both ears. 16. End Stage Lung Failure End stage lung disease, causing chronic respiratory failure, as confirmed and evidenced by all of the following: i. FEV1 test results consistently less than 1 litre measured on 3 occasions 3 months apart; ii. Requiring continuous permanent supplementary oxygen therapy for hypoxemia; iii. Arterial blood gas analysis with partial oxygen pressure of 55mmHg or less (PaO2 <",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,18.078469404991793
18abb55a-92c3-4a64-a73a-56d56b85a73f,,51,51,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 51 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.288919640916546
42f014ba-7b8f-4320-bba4-deb82df611ba,,51,51,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 51 of 64
55mmHg); and iv. Dyspnea at rest. 17. End Stage Liver Failure Permanent and irreversible failure of liver function that has resulted in all three of the following: • Permanent jaundice; and • Ascites; and • Hepatic encephalopathy. Liver failure secondary to drug or alcohol abuse is excluded. 18. Loss of Speech Total and irrecoverable loss of the ability to speak as a result of injury or disease to the vocal cords. The inability to speak must be established for a continuous period of 12 months. This diagnosis must be supported by medical evidence furnished by an Ear, Nose, Throat (ENT) specialist. All psychiatric related causes are excluded. 19. Loss of Limbs The physical separation of two or more limbs, at or above the wrist or ankle level limbs as a result of injury or disease. This will include medically necessary amputation necessitated by injury or disease. The separation has to be permanent without any chance of surgical correction. Loss of Limbs resulting directly or indirectly from self-inflicted injury, alcohol or drug abuse is excluded. 20. Major Head Trauma Accidental head injury resulting in permanent Neurological deficit to be assessed no sooner than 3 months from the date of the accident. This diagnosis must be supported by unequivocal findings on Magnetic Resonance Imaging, Computerized Tomography, or other reliable imaging techniques. The accident must be caused solely and directly by accidental, violent, external and visible means and independently of all other causes. The Accidental Head injury must result in an inability to perform at least three (3) of the following Activities of Daily Living either with or without the use of mechanical equipment, special devices or other aids and adaptations in use for disabled persons. For the purpose of this benefit, the word “permanent” shall mean beyond the scope of recovery with current medical knowledge and technology. The Activities of Daily Living are: i. Washing: the ability to wash in the bath or shower (including getting into and out of the bath or shower) or wash satisfactorily by other means; ii. Dressing: the ability to put on, take off, secure and unfasten all garments and, as appropriate, any braces, artificial limbs or other surgical appliances; iii. Transferring: the ability to move from a bed to an upright chair or wheelchair and vice versa; iv. Mobility: the ability to move indoors from room to room on level surfaces; v. Toileting: the ability to use the lavatory or otherwise manage bowel and bladder functions so as to maintain a satisfactory level of personal hygiene; vi. Feeding: the ability to feed oneself once food has been prepared and made available.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,20.02188116638083
3921a13e-35cf-43bc-b6f0-c169e9b5d4b1,,52,52,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 52 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.4571893215181
de8428c5-de66-408f-8a9d-1f1d8114e732,,52,52,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 52 of 64
The following are excluded: i. Spinal cord injury; 21. Primary (Idiopathic) Pulmonary Hypertension An unequivocal diagnosis of Primary (Idiopathic) Pulmonary Hypertension by a Cardiologist or specialist in respiratory medicine with evidence of right ventricular enlargement and the pulmonary artery pressure above 30 mm of Hg on Cardiac Cauterization. There must be permanent irreversible physical impairment to the degree of at least Class IV of the New York Heart Association Classification of cardiac impairment. The NYHA Classification of Cardiac Impairment are as follows: • Class III: Marked limitation of physical activity. Comfortable at rest, but less than ordinary activity causes symptoms. • Class IV: Unable to engage in any physical activity without discomfort. Symptoms may be present even at rest. Pulmonary hypertension associated with lung disease, chronic hypoventilation, pulmonary thromboembolic disease, drugs and toxins, diseases of the left side of the heart, congenital heart disease and any secondary cause are specifically excluded. 22. Third Degree Burns There must be third-degree burns with scarring that cover at least 20% of the body’s surface area. The diagnosis must confirm the total area involved using standardized, clinically accepted, body surface area charts covering 20% of the body surface area. 23. Alzheimer's Disease Clinically established diagnosis of Alzheimer’s Disease (presenile dementia) resulting in a permanent inability to perform independently three or more activities of daily living – bathing, dressing/undressing, getting to and using the toilet, transferring from bed to chair or chair to bed, continence, eating/drinking and taking medication – or resulting in need of supervision and permanent presence of care staff due to the disease. These conditions have to be medically documented for at least 3 months. 24. Surgery of Aorta The actual undergoing of medically necessary surgery for a disease of the aorta needing excision and surgical replacement of the diseased aorta with a graft. For the purpose of this definition aorta shall mean the thoracic and abdominal aorta but not its branches. Traumatic injury of the aorta is excluded. 25. Medullary Cystic Disease The occurrence of Parkinson’s Disease where there is an associated Neurological Deficit that results in Permanent Inability to perform independently atleast three of the activities of daily living as defined below. i. Transfer: Getting in and out of bed without requiring external physical assistance ii. Mobility: The ability to move from one room to another without requiring any external physical assistance iii. Dressing: Putting on and taking of all necessary items of clothing without requiring any external physical assistance iv. Bathing/Washing: The ability to wash in the bath or shower (including getting in",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,23.547215673161524
b3b03e2e-5726-4fe8-a897-6d20ceac2aff,,53,53,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 53 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.39632956937905
169a9276-1d67-4c22-b255-a0276618636d,,53,53,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 53 of 64
and out of the bath or shower) or wash by other means v. Eating: All tasks of getting food into the body once it has been prepared. Parkinson’s disease secondary to drug and/or alcohol abuse is excluded. 26. Medullary Cystic Disease Medullary Cystic Disease where the following criteria are met: i. the presence in the kidney of multiple cysts in the renal medulla accompanied by the presence of tubular atrophy and interstitial fibrosis; ii. clinical manifestations of anaemia, polyuria, and progressive deterioration in kidney function; and iii. the Diagnosis of Medullary Cystic Disease is confirmed by renal biopsy. Isolated or benign kidney cysts are specifically excluded from this benefit. 27. Muscular Dystrophy A group of hereditary degenerative diseases of muscle characterised by weakness and atrophy of muscle. The diagnosis of muscular dystrophy must be unequivocal and made by a Registered Doctor who is a consultant neurologist. The condition must result in the inability of the Life Insured to perform (whether aided or unaided) at least 3 of the 6 “Activities of Daily Living” for a continuous period of at least 6 months. Activities of daily living: i. Washing: the ability to wash in the bath or shower (including getting into and out of the shower) or wash satisfactorily by other means and maintain an adequate level of cleanliness and personal hygiene; ii. Dressing: the ability to put on, take off, secure and unfasten all garments and, as appropriate, any braces, artificial limbs or other surgical appliances; iii. Transferring: The ability to move from a lying position in a bed to a sitting position in an upright chair or wheel chair and vice versa; iv. Toileting: the ability to use the lavatory or otherwise manage bowel and bladder functions so as to maintain a satisfactory level of personal hygiene; v. Feeding: the ability to feed oneself, food from a plate or bowl to the mouth once food has been prepared and made available. vi. Mobility: The ability to move indoors from room to room on level surfaces at the normal place of residence 28. Infective Endocarditis Inflammation of the inner lining of the heart caused by infectious organisms, where all of the following criteria are met: i. Positive result of the blood culture proving presence of the infectious organism(s); ii. Presence of at least moderate heart valve incompetence (meaning regurgitant fraction of 20% or above) or moderate heart valve stenosis (resulting in heart valve area of 30% or less of normal value) attributable to Infective Endocarditis; and iii. The Diagnosis of Infective Endocarditis and the severity of valvular impairment are confirmed by a Registered Doctor who is a cardiologist. 29. Dissecting Aortic Aneurysm A condition where the inner lining of the aorta (intima layer) is interrupted so that blood enters the wall of the aorta and separates its layers. For the purpose of this definition, aorta shall mean the thoracic and abdominal aorta but not its branches. The diagnosis must be made by a",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.415819014061665
03c0b2a8-4771-4008-9013-4173ae060d68,,54,54,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 54 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.396846639734115
